OBJECTID,EY_PLA_ID,EMISSIONSYEAR,EM_LIM_CPL_ID,CPL_SHORT_NAME,CPL_POT_ID,CPL_PERMIT_FEE_IND,CPL_ON_EMIS_STATEMENT,CPL_SORT_ORDER,EMISSION_VALUE,TOT_WO_INSIG_VALUE
5100,35346,2019,1,NOX,CAP,Y,Y,1,4.681845,4.681845
5101,35346,2019,175,PM,N,N,N,4,5.49486,5.49486
5102,35346,2019,176,VOC,CAP,Y,Y,1,1.45159,1.45159
5103,35346,2019,2,SO2,CAP,Y,Y,1,0.476595,0.476595
5104,35346,2019,3,CO,CAP,N,Y,1,8.4105,8.4105
5105,35346,2019,5,PM 10,CAP,Y,Y,1,4.93416,4.93416
5106,35346,2019,6,PM 2.5,CAP,N,Y,1,1.62603,1.62603
5107,34694,2019,1,NOX,CAP,Y,Y,1,0,0
5108,34694,2019,107,MTBTN,HAPV,N,N,3,0,0
5109,34694,2019,126,PHNL,HAPV,N,N,3,0,0
5110,34694,2019,175,PM,N,N,N,4,0,0
5111,34694,2019,176,VOC,CAP,Y,Y,1,0,0
5112,34694,2019,181,ACETA,HAPV,N,N,3,0,0
5113,34694,2019,2,SO2,CAP,Y,Y,1,0,0
5114,34694,2019,3,CO,CAP,N,Y,1,0,0
5115,34694,2019,4,PB,CAP,Y,Y,1,0,0
5116,34694,2019,5,PM 10,CAP,Y,Y,1,0,0
5117,34694,2019,6,PM 2.5,CAP,N,Y,1,0,0
5118,34694,2019,84,FORM,HAPV,N,N,3,0,0
5119,34694,2019,99,MTHOL,HAPV,N,N,3,0,0
5120,34689,2019,176,VOC,CAP,Y,Y,1,1.8390848,1.8390848
5121,34750,2019,1,NOX,CAP,Y,Y,1,0.25,0.25
5122,34750,2019,175,PM,N,N,N,4,22.4428255,22.4428255
5123,34750,2019,176,VOC,CAP,Y,Y,1,0.01375,0.01375
5124,34750,2019,2,SO2,CAP,Y,Y,1,0.0015,0.0015
5125,34750,2019,3,CO,CAP,N,Y,1,0.21,0.21
5126,34750,2019,5,PM 10,CAP,Y,Y,1,8.9586778,8.9586778
5127,34750,2019,6,PM 2.5,CAP,N,Y,1,1.54173485,1.54173485
5128,36009,2019,175,PM,N,N,N,4,33.684756,33.684756
5129,36009,2019,5,PM 10,CAP,Y,Y,1,33.684756,33.684756
5130,36009,2019,6,PM 2.5,CAP,N,Y,1,33.684756,33.684756
5131,34679,2019,1,NOX,CAP,Y,Y,1,0.1492582,0.1492582
5132,34679,2019,14,BZ,HAPV,N,N,3,0.0151788,0.0151788
5133,34679,2019,173,ACREN,HAPV,N,N,3,0.014456,0.014456
5134,34679,2019,175,PM,N,N,N,4,8.48983,8.48983
5135,34679,2019,176,VOC,CAP,Y,Y,1,18.9127094,18.9127094
5136,34679,2019,2,SO2,CAP,Y,Y,1,0.0296348,0.0296348
5137,34679,2019,3,CO,CAP,N,Y,1,1.0842,1.0842
5138,34679,2019,4,PB,CAP,Y,Y,1,0.000173472,0.000173472
5139,34679,2019,5,PM 10,CAP,Y,Y,1,4.134175,4.134175
5140,34679,2019,6,PM 2.5,CAP,N,Y,1,4.134175,4.134175
5141,34679,2019,84,FORM,HAPV,N,N,3,0.0159016,0.0159016
5142,38528,2019,175,PM,N,N,N,4,0.00108225,0.00108225
5143,38528,2019,5,PM 10,CAP,Y,Y,1,0.00108225,0.00108225
5144,38528,2019,6,PM 2.5,CAP,N,Y,1,0.00108225,0.00108225
5145,41743,2019,175,PM,N,N,N,4,0.982566484,0.982566484
5146,41743,2019,5,PM 10,CAP,Y,Y,1,0.470540088,0.470540088
5147,41743,2019,6,PM 2.5,CAP,N,Y,1,0.470540088,0.470540088
5148,42781,2019,1,NOX,CAP,Y,Y,1,0.0171,0.0171
5149,42781,2019,175,PM,N,N,N,4,0.0007638,0.0007638
5150,42781,2019,176,VOC,CAP,Y,Y,1,0.0171,0.0171
5151,42781,2019,2,SO2,CAP,Y,Y,1,0.01425,0.01425
5152,42781,2019,3,CO,CAP,N,Y,1,0.03192,0.03192
5153,42781,2019,5,PM 10,CAP,Y,Y,1,0.0007638,0.0007638
5154,43243,2019,175,PM,N,N,N,4,0.0010565663,0.0010565663
5155,43243,2019,5,PM 10,CAP,Y,Y,1,0.0003874077,0.0003874077
5156,43308,2019,1,NOX,CAP,Y,Y,1,0.0221325,0
5157,43308,2019,3,CO,CAP,N,Y,1,0.02107,0
5158,32012,2019,176,VOC,CAP,Y,Y,1,18.72,18.72
5159,32068,2019,175,PM,N,N,N,4,0,0
5160,32068,2019,5,PM 10,CAP,Y,Y,1,0,0
5161,32068,2019,6,PM 2.5,CAP,N,Y,1,0,0
5162,32049,2019,1,NOX,CAP,Y,Y,1,18.124925,18.124925
5163,32049,2019,130,P-PT,HAP,Y,N,2,0,0
5164,32049,2019,175,PM,N,N,N,4,27.7029234676,27.7029234676
5165,32049,2019,176,VOC,CAP,Y,Y,1,1.242852,1.242852
5166,32049,2019,192,HGC,HAP,N,N,2,0,0
5167,32049,2019,193,MNC,HAP,N,N,2,0.015017795,0.015017795
5168,32049,2019,2,SO2,CAP,Y,Y,1,14.027725,14.027725
5169,32049,2019,3,CO,CAP,N,Y,1,48.0504,48.0504
5170,32049,2019,4,PB,CAP,Y,Y,1,0.007767825,0.007767825
5171,32049,2019,5,PM 10,CAP,Y,Y,1,19.2893105656,19.2893105656
5172,32049,2019,6,PM 2.5,CAP,N,Y,1,19.2893105656,19.2893105656
5173,32049,2019,94,HCL,HAP,Y,N,2,5.1299014,5.1299014
5174,32049,2019,95,HF,HAP,Y,N,2,1.746025,1.746025
5175,38712,2019,175,PM,N,N,N,4,0,0
5176,38712,2019,5,PM 10,CAP,Y,Y,1,0,0
5177,38712,2019,6,PM 2.5,CAP,N,Y,1,0,0
5178,32046,2019,1,NOX,CAP,Y,Y,1,1.524,1.524
5179,32046,2019,175,PM,N,N,N,4,0.54411002,0.54411002
5180,32046,2019,176,VOC,CAP,Y,Y,1,0.01524,0.01524
5181,32046,2019,2,SO2,CAP,Y,Y,1,2.0790408,2.0790408
5182,32046,2019,3,CO,CAP,N,Y,1,0.381,0.381
5183,32046,2019,5,PM 10,CAP,Y,Y,1,0.264579958,0.264579958
5184,32046,2019,6,PM 2.5,CAP,N,Y,1,0.264559988,0.264559988
5185,32048,2019,1,NOX,CAP,Y,Y,1,0,0
5186,32048,2019,175,PM,N,N,N,4,0,0
5187,32048,2019,176,VOC,CAP,Y,Y,1,0,0
5188,32048,2019,177,NH3,N,N,Y,2,0,0
5189,32048,2019,2,SO2,CAP,Y,Y,1,0,0
5190,32048,2019,3,CO,CAP,N,Y,1,0,0
5191,32048,2019,4,PB,CAP,Y,Y,1,0,0
5192,32048,2019,5,PM 10,CAP,Y,Y,1,0,0
5193,32048,2019,6,PM 2.5,CAP,N,Y,1,0,0
5194,32013,2019,1,NOX,CAP,Y,Y,1,9.49793,9.49793
5195,32013,2019,175,PM,N,N,N,4,3.5974210694,3.5974210694
5196,32013,2019,176,VOC,CAP,Y,Y,1,0.52195,0.52195
5197,32013,2019,177,NH3,N,N,Y,2,0.30368,0.30368
5198,32013,2019,188,CRC,HAP,N,N,2,0.0142192544,0.0142192544
5199,32013,2019,193,MNC,HAP,N,N,2,0.090657494,0.090657494
5200,32013,2019,194,NIC,HAP,N,N,2,0.0142277049,0.0142277049
5201,32013,2019,2,SO2,CAP,Y,Y,1,0.05694305,0.05694305
5202,32013,2019,3,CO,CAP,N,Y,1,7.976175,7.976175
5203,32013,2019,4,PB,CAP,Y,Y,1,4.745e-05,4.745e-05
5204,32013,2019,5,PM 10,CAP,Y,Y,1,3.5974210694,3.5974210694
5205,32013,2019,6,PM 2.5,CAP,N,Y,1,3.5973600694,3.5973600694
5206,32010,2019,175,PM,N,N,N,4,0,0
5207,32010,2019,5,PM 10,CAP,Y,Y,1,0,0
5208,32010,2019,6,PM 2.5,CAP,N,Y,1,0,0
5209,39742,2019,165,XYLS,HAPV,N,N,3,1.092,1.092
5210,39742,2019,176,VOC,CAP,Y,Y,1,3.7,3.7
5211,39742,2019,191,GLYET,HAPV,N,N,3,0.002,0.002
5212,39742,2019,99,MTHOL,HAPV,N,N,3,0,0
5213,33556,2019,175,PM,N,N,N,4,0.56572875,0.56572875
5214,33556,2019,5,PM 10,CAP,Y,Y,1,0.18857625,0.18857625
5215,33556,2019,6,PM 2.5,CAP,N,Y,1,0.18857625,0.18857625
5216,32066,2019,175,PM,N,N,N,4,6.0078608585,6.0078608585
5217,32066,2019,5,PM 10,CAP,Y,Y,1,2.58665206,2.58665206
5218,32066,2019,6,PM 2.5,CAP,N,Y,1,2.58665206,2.58665206
5219,32071,2019,1,NOX,CAP,Y,Y,1,0.11,0.11
5220,32071,2019,175,PM,N,N,N,4,0.39146,0.39146
5221,32071,2019,176,VOC,CAP,Y,Y,1,0.00605,0.00605
5222,32071,2019,177,NH3,N,N,Y,2,0.00352,0.00352
5223,32071,2019,2,SO2,CAP,Y,Y,1,0.00066,0.00066
5224,32071,2019,3,CO,CAP,N,Y,1,0.0924,0.0924
5225,32071,2019,4,PB,CAP,Y,Y,1,5.5e-07,5.5e-07
5226,32071,2019,5,PM 10,CAP,Y,Y,1,0.23822,0.23822
5227,32071,2019,6,PM 2.5,CAP,N,Y,1,0.23822,0.23822
5228,32051,2019,1,NOX,CAP,Y,Y,1,1908.40193625,1908.37388625
5229,32051,2019,175,PM,N,N,N,4,368.7049738005,368.7028420005
5230,32051,2019,176,VOC,CAP,Y,Y,1,140.587329,140.58578625
5231,32051,2019,177,NH3,N,N,Y,2,5.299262445,5.299125
5232,32051,2019,18,BIPH,HAPV,N,N,3,0.0084786,0.0084786
5233,32051,2019,188,CRC,HAP,N,N,2,0.0019150497,0.0019150497
5234,32051,2019,192,HGC,HAP,N,N,2,0.00402152,0.00402152
5235,32051,2019,193,MNC,HAP,N,N,2,0.0229803,0.0229803
5236,32051,2019,2,SO2,CAP,Y,Y,1,2061.94269705,2061.94252875
5237,32051,2019,206,H2SO4,N,,N,4,15.84438375,15.84438375
5238,32051,2019,3,CO,CAP,N,Y,1,1464.86068575,1464.83712375
5239,32051,2019,4,PB,CAP,Y,Y,1,0.0190769903,0.01907685
5240,32051,2019,5,PM 10,CAP,Y,Y,1,182.1870380635,182.1849062635
5241,32051,2019,6,PM 2.5,CAP,N,Y,1,77.1091452715,77.1070134715
5242,32051,2019,94,HCL,HAP,Y,N,2,4.7692125,4.7692125
5243,32051,2019,95,HF,HAP,Y,N,2,0.47692125,0.47692125
5244,30382,2019,1,NOX,CAP,Y,Y,1,3.1541248,3.1541248
5245,30382,2019,175,PM,N,N,N,4,1.008064,1.008064
5246,30382,2019,176,VOC,CAP,Y,Y,1,0.02875664,0.02875664
5247,30382,2019,2,SO2,CAP,Y,Y,1,6.73536,6.73536
5248,30382,2019,3,CO,CAP,N,Y,1,0.93897888,0.93897888
5249,30382,2019,4,PB,CAP,Y,Y,1,4e-06,4e-06
5250,30382,2019,5,PM 10,CAP,Y,Y,1,0.2801664,0.2801664
5251,30382,2019,6,PM 2.5,CAP,N,Y,1,0.0608,0.0608
5252,32032,2019,1,NOX,CAP,Y,Y,1,4.27733041,4.17715996
5253,32032,2019,175,PM,N,N,N,4,0.08647357,0.08647357
5254,32032,2019,176,VOC,CAP,Y,Y,1,1.331648926,1.322148926
5255,32032,2019,2,SO2,CAP,Y,Y,1,0.0060070289,0.0060070289
5256,32032,2019,213,CO2E,N,,N,4,911.0398118856,911.0398118856
5257,32032,2019,3,CO,CAP,N,Y,1,0.347142685,0.347142685
5258,32032,2019,4,PB,CAP,Y,Y,1,3.4775e-06,3.4775e-06
5259,32032,2019,5,PM 10,CAP,Y,Y,1,0.09647357,0.08647357
5260,32032,2019,6,PM 2.5,CAP,N,Y,1,0.08647357,0.08647357
5261,32032,2019,84,FORM,HAPV,N,N,3,0.298668626,0.298668626
5262,39166,2019,175,PM,N,N,N,4,0,0
5263,39166,2019,5,PM 10,CAP,Y,Y,1,0,0
5264,39166,2019,6,PM 2.5,CAP,N,Y,1,0,0
5265,42887,2019,107,MTBTN,HAPV,N,N,3,1.3,1.3
5266,42887,2019,148,TOLU,HAPV,N,N,3,0,0
5267,42887,2019,158,3ETMN,HAPV,N,N,3,0,0
5268,42887,2019,165,XYLS,HAPV,N,N,3,5.2,5.2
5269,42887,2019,175,PM,N,N,N,4,2.308,2.308
5270,42887,2019,176,VOC,CAP,Y,Y,1,7.6,7.6
5271,42887,2019,5,PM 10,CAP,Y,Y,1,2.308,2.308
5272,42887,2019,6,PM 2.5,CAP,N,Y,1,2.308,2.308
5273,42887,2019,74,EBENZ,HAPV,N,N,3,0.3,0.3
5274,41549,2019,1,NOX,CAP,Y,Y,1,0,0
5275,41549,2019,175,PM,N,N,N,4,0,0
5276,41549,2019,176,VOC,CAP,Y,Y,1,0,0
5277,41549,2019,2,SO2,CAP,Y,Y,1,0,0
5278,41549,2019,3,CO,CAP,N,Y,1,0,0
5279,41549,2019,5,PM 10,CAP,Y,Y,1,0,0
5280,41549,2019,6,PM 2.5,CAP,N,Y,1,0,0
5281,41865,2019,175,PM,N,N,N,4,0.768195,0.768195
5282,41865,2019,5,PM 10,CAP,Y,Y,1,0.256065,0.256065
5283,41865,2019,6,PM 2.5,CAP,N,Y,1,0.256065,0.256065
5284,43158,2019,1,NOX,CAP,Y,Y,1,0.79005,0.79005
5285,43158,2019,107,MTBTN,HAPV,N,N,3,0.11385,0.11385
5286,43158,2019,112,MC,HAP,Y,N,2,2.282,2.282
5287,43158,2019,126,PHNL,HAPV,N,N,3,0.191525,0.191525
5288,43158,2019,148,TOLU,HAPV,N,N,3,0.2277,0.2277
5289,43158,2019,165,XYLS,HAPV,N,N,3,1.23825972,1.23825972
5290,43158,2019,175,PM,N,N,N,4,3.579758905,3.579758905
5291,43158,2019,176,VOC,CAP,Y,Y,1,12.01200885,12.01200885
5292,43158,2019,177,NH3,N,N,Y,2,0.002208,0.002208
5293,43158,2019,188,CRC,HAP,N,N,2,0.01548682,0.01548682
5294,43158,2019,193,MNC,HAP,N,N,2,0.01022603,0.01022603
5295,43158,2019,194,NIC,HAP,N,N,2,0.00543812,0.00543812
5296,43158,2019,2,SO2,CAP,Y,Y,1,0.000414,0.000414
5297,43158,2019,213,CO2E,N,,N,4,82.8,82.8
5298,43158,2019,3,CO,CAP,N,Y,1,0.05796,0.05796
5299,43158,2019,5,PM 10,CAP,Y,Y,1,3.583691905,3.583691905
5300,43158,2019,6,PM 2.5,CAP,N,Y,1,3.583691905,3.583691905
5301,43158,2019,74,EBENZ,HAPV,N,N,3,0.338513025,0.338513025
5302,43158,2019,99,MTHOL,HAPV,N,N,3,0.11385,0.11385
5303,43303,2019,1,NOX,CAP,Y,Y,1,0.21141,0.21141
5304,43303,2019,175,PM,N,N,N,4,0.009873,0.009873
5305,43303,2019,176,VOC,CAP,Y,Y,1,0.00567,0.00567
5306,43303,2019,2,SO2,CAP,Y,Y,1,0.003564,0.003564
5307,43303,2019,3,CO,CAP,N,Y,1,0.048465,0.048465
5308,43303,2019,5,PM 10,CAP,Y,Y,1,0.0063334,0.0063334
5309,43303,2019,6,PM 2.5,CAP,N,Y,1,0.0051832,0.0051832
5310,43521,2019,175,PM,N,N,N,4,0.67881,0.67881
5311,43521,2019,176,VOC,CAP,Y,Y,1,1.635315,1.635315
5312,43521,2019,5,PM 10,CAP,Y,Y,1,0.67881,0.67881
5313,43521,2019,6,PM 2.5,CAP,N,Y,1,0.67881,0.67881
5314,43556,2019,1,NOX,CAP,Y,Y,1,0.012765,0.012765
5315,43556,2019,176,VOC,CAP,Y,Y,1,0.012765,0.012765
5316,43556,2019,2,SO2,CAP,Y,Y,1,0.0106375,0.0106375
5317,43556,2019,3,CO,CAP,N,Y,1,0.04255,0.04255
5318,43556,2019,5,PM 10,CAP,Y,Y,1,0.0199985,0.0199985
5319,34942,2019,1,NOX,CAP,Y,Y,1,0.20305496,0.20305496
5320,34942,2019,175,PM,N,N,N,4,1.5637079644,1.5637079644
5321,34942,2019,176,VOC,CAP,Y,Y,1,36.24,36.24
5322,34942,2019,5,PM 10,CAP,Y,Y,1,1.5637079644,1.5637079644
5323,34942,2019,6,PM 2.5,CAP,N,Y,1,1.5637079644,1.5637079644
5324,35024,2019,175,PM,N,N,N,4,0.11,0.11
5325,35024,2019,176,VOC,CAP,Y,Y,1,18.63,18.63
5326,35024,2019,5,PM 10,CAP,Y,Y,1,0.11,0.11
5327,35024,2019,6,PM 2.5,CAP,N,Y,1,0.11,0.11
5328,34938,2019,1,NOX,CAP,Y,Y,1,0.091195,0.091195
5329,34938,2019,175,PM,N,N,N,4,0.005576895,0.005576895
5330,34938,2019,2,SO2,CAP,Y,Y,1,1.403e-05,1.403e-05
5331,34938,2019,3,CO,CAP,N,Y,1,0.061396345,0.061396345
5332,34938,2019,5,PM 10,CAP,Y,Y,1,0.005515545,0.005515545
5333,34938,2019,6,PM 2.5,CAP,N,Y,1,0.000605045,0.000605045
5334,35009,2019,175,PM,N,N,N,4,0.006729805,0.006729805
5335,35009,2019,5,PM 10,CAP,Y,Y,1,0.002357575,0.002357575
5336,34936,2019,1,NOX,CAP,Y,Y,1,1.37,1.37
5337,34936,2019,175,PM,N,N,N,4,0.7144726,0.7144726
5338,34936,2019,176,VOC,CAP,Y,Y,1,3.0202018,3.0202018
5339,34936,2019,2,SO2,CAP,Y,Y,1,0.00822,0.00822
5340,34936,2019,3,CO,CAP,N,Y,1,1.1508,1.1508
5341,34936,2019,5,PM 10,CAP,Y,Y,1,0.76912,0.76912
5342,34936,2019,6,PM 2.5,CAP,N,Y,1,0.10412,0.10412
5343,34949,2019,176,VOC,CAP,Y,Y,1,0,0
5344,34932,2019,175,PM,N,N,N,4,4.58,4.58
5345,34932,2019,5,PM 10,CAP,Y,Y,1,1.97,1.97
5346,34943,2019,146,PERC,HAP,Y,N,2,0.60975,0.60975
5347,34933,2019,175,PM,N,N,N,4,7.19602325,7.19602325
5348,34933,2019,5,PM 10,CAP,Y,Y,1,1.9725116,1.9725116
5349,34953,2019,1,NOX,CAP,Y,Y,1,2.2116744,2.2116744
5350,34953,2019,175,PM,N,N,N,4,0.037107,0.037107
5351,34953,2019,176,VOC,CAP,Y,Y,1,0.3247905,0.3247905
5352,34953,2019,2,SO2,CAP,Y,Y,1,0.01674,0.01674
5353,34953,2019,3,CO,CAP,N,Y,1,0.88665885,0.88665885
5354,34953,2019,5,PM 10,CAP,Y,Y,1,0.037107,0.037107
5355,34953,2019,6,PM 2.5,CAP,N,Y,1,0.037107,0.037107
5356,34953,2019,84,FORM,HAPV,N,N,3,0.0662625,0.0662625
5357,34935,2019,175,PM,N,N,N,4,2.128,2.128
5358,34935,2019,5,PM 10,CAP,Y,Y,1,0.8512,0.8512
5359,35015,2019,176,VOC,CAP,Y,Y,1,1.38916,1.38916
5360,35047,2019,1,NOX,CAP,Y,Y,1,3.460727,3.460727
5361,35047,2019,175,PM,N,N,N,4,0.03933,0.03933
5362,35047,2019,176,VOC,CAP,Y,Y,1,0.07621,0.07621
5363,35047,2019,2,SO2,CAP,Y,Y,1,0.00562,0.00562
5364,35047,2019,3,CO,CAP,N,Y,1,0.665371,0.665371
5365,35047,2019,5,PM 10,CAP,Y,Y,1,0.03933,0.03933
5366,34989,2019,1,NOX,CAP,Y,Y,1,0,0
5367,34989,2019,175,PM,N,N,N,4,0,0
5368,34989,2019,176,VOC,CAP,Y,Y,1,0,0
5369,34989,2019,2,SO2,CAP,Y,Y,1,0,0
5370,34989,2019,3,CO,CAP,N,Y,1,0,0
5371,34989,2019,4,PB,CAP,Y,Y,1,0,0
5372,34989,2019,5,PM 10,CAP,Y,Y,1,0,0
5373,34989,2019,6,PM 2.5,CAP,N,Y,1,0,0
5374,39123,2019,1,NOX,CAP,Y,Y,1,0.01035,0.01035
5375,39123,2019,175,PM,N,N,N,4,0.02415,0.02415
5376,39123,2019,176,VOC,CAP,Y,Y,1,0.01035,0.01035
5377,39123,2019,2,SO2,CAP,Y,Y,1,0.008625,0.008625
5378,39123,2019,3,CO,CAP,N,Y,1,0.0345,0.0345
5379,39123,2019,5,PM 10,CAP,Y,Y,1,0.016215,0.016215
5380,39123,2019,6,PM 2.5,CAP,N,Y,1,0.016215,0.016215
5381,39123,2019,94,HCL,HAP,Y,N,2,0.0345,0.0345
5382,39619,2019,1,NOX,CAP,Y,Y,1,3.08,3.08
5383,39619,2019,175,PM,N,N,N,4,0.05852,0.05852
5384,39619,2019,176,VOC,CAP,Y,Y,1,0.1694,0.1694
5385,39619,2019,177,NH3,N,N,Y,2,0.09856,0.09856
5386,39619,2019,2,SO2,CAP,Y,Y,1,0.01848,0.01848
5387,39619,2019,3,CO,CAP,N,Y,1,2.5872,2.5872
5388,39619,2019,4,PB,CAP,Y,Y,1,1.54e-05,1.54e-05
5389,39619,2019,5,PM 10,CAP,Y,Y,1,0.23408,0.23408
5390,39619,2019,6,PM 2.5,CAP,N,Y,1,0.23408,0.23408
5391,40988,2019,176,VOC,CAP,Y,Y,1,0.29,0.29
5392,41300,2019,146,PERC,HAP,Y,N,2,0.304875,0.304875
5393,43280,2019,175,PM,N,N,N,4,0.73337,0.73337
5394,43280,2019,5,PM 10,CAP,Y,Y,1,0.341825,0.341825
5395,43280,2019,6,PM 2.5,CAP,N,Y,1,0.341825,0.341825
5396,34072,2019,1,NOX,CAP,Y,Y,1,0.2993,0.2993
5397,34072,2019,175,PM,N,N,N,4,1.2769105,1.2769105
5398,34072,2019,176,VOC,CAP,Y,Y,1,27.3428954,27.3428954
5399,34072,2019,19,DEHP,HAPV,N,N,3,0.00076,0.00076
5400,34072,2019,2,SO2,CAP,Y,Y,1,0.0017958,0.0017958
5401,34072,2019,3,CO,CAP,N,Y,1,0.05986,0.05986
5402,34072,2019,5,PM 10,CAP,Y,Y,1,1.2769105,1.2769105
5403,34072,2019,50,DBUPH,HAPV,N,N,3,5e-10,5e-10
5404,34072,2019,6,PM 2.5,CAP,N,Y,1,1.2769105,1.2769105
5405,38750,2019,1,NOX,CAP,Y,Y,1,0.069575,0.069575
5406,38750,2019,175,PM,N,N,N,4,0.019104,0.019104
5407,38750,2019,176,VOC,CAP,Y,Y,1,0.00815,0.00815
5408,38750,2019,2,SO2,CAP,Y,Y,1,0.0038125,0.0038125
5409,38750,2019,3,CO,CAP,N,Y,1,0.042728,0.042728
5410,38750,2019,5,PM 10,CAP,Y,Y,1,0.019104,0.019104
5411,38750,2019,6,PM 2.5,CAP,N,Y,1,0.019104,0.019104
5412,34485,2019,104,MTETN,N,N,N,3,6.82,6.82
5413,34485,2019,148,TOLU,HAPV,N,N,3,0.05,0.05
5414,34485,2019,165,XYLS,HAPV,N,N,3,0.73,0.73
5415,34485,2019,175,PM,N,N,N,4,0.64176,0.64176
5416,34485,2019,176,VOC,CAP,Y,Y,1,30.56,30.56
5417,34485,2019,5,PM 10,CAP,Y,Y,1,0.64176,0.64176
5418,34485,2019,99,MTHOL,HAPV,N,N,3,0,0
5419,34651,2019,175,PM,N,N,N,4,0,0
5420,34651,2019,5,PM 10,CAP,Y,Y,1,0,0
5421,34483,2019,1,NOX,CAP,Y,Y,1,0,0
5422,34483,2019,112,MC,HAP,Y,N,2,0,0
5423,34483,2019,14,BZ,HAPV,N,N,3,0,0
5424,34483,2019,142,STYR,HAPV,N,N,3,0,0
5425,34483,2019,148,TOLU,HAPV,N,N,3,0,0
5426,34483,2019,173,ACREN,HAPV,N,N,3,0,0
5427,34483,2019,175,PM,N,N,N,4,0,0
5428,34483,2019,176,VOC,CAP,Y,Y,1,0,0
5429,34483,2019,177,NH3,N,N,Y,2,0,0
5430,34483,2019,181,ACETA,HAPV,N,N,3,0,0
5431,34483,2019,193,MNC,HAP,N,N,2,0,0
5432,34483,2019,2,SO2,CAP,Y,Y,1,0,0
5433,34483,2019,3,CO,CAP,N,Y,1,0,0
5434,34483,2019,32,CL,HAP,Y,N,2,0,0
5435,34483,2019,4,PB,CAP,Y,Y,1,0,0
5436,34483,2019,5,PM 10,CAP,Y,Y,1,0,0
5437,34483,2019,6,PM 2.5,CAP,N,Y,1,0,0
5438,34483,2019,84,FORM,HAPV,N,N,3,0,0
5439,34483,2019,94,HCL,HAP,Y,N,2,0,0
5440,34514,2019,175,PM,N,N,N,4,0.04093285,0.04093285
5441,34486,2019,1,NOX,CAP,Y,Y,1,2018.762298,2018.762298
5442,34486,2019,175,PM,N,N,N,4,28.55443625,28.55443625
5443,34486,2019,176,VOC,CAP,Y,Y,1,107.4033135,107.4033135
5444,34486,2019,2,SO2,CAP,Y,Y,1,3.715450465,3.715450465
5445,34486,2019,3,CO,CAP,N,Y,1,464.6185575,464.6185575
5446,34486,2019,5,PM 10,CAP,Y,Y,1,28.55353625,28.55353625
5447,34486,2019,6,PM 2.5,CAP,N,Y,1,28.55353625,28.55353625
5448,34486,2019,84,FORM,HAPV,N,N,3,25.9600664903,25.9600664903
5449,34529,2019,1,NOX,CAP,Y,Y,1,12.51656,12.51656
5450,34529,2019,103,TCA,HAP,Y,N,2,0.000791864,0.000791864
5451,34529,2019,112,MC,HAP,Y,N,2,0.00740776,0.00740776
5452,34529,2019,130,P-PT,HAP,Y,N,2,0.000689688,0.000689688
5453,34529,2019,146,PERC,HAP,Y,N,2,0.000970672,0.000970672
5454,34529,2019,175,PM,N,N,N,4,5.93545,5.93545
5455,34529,2019,176,VOC,CAP,Y,Y,1,21.118055,21.118055
5456,34529,2019,2,SO2,CAP,Y,Y,1,0.1197375,0.1197375
5457,34529,2019,3,CO,CAP,N,Y,1,15.3264,15.3264
5458,34529,2019,32,CL,HAP,Y,N,2,0.02017976,0.02017976
5459,34529,2019,4,PB,CAP,Y,Y,1,0.001226112,0.001226112
5460,34529,2019,5,PM 10,CAP,Y,Y,1,5.93545,5.93545
5461,34529,2019,6,PM 2.5,CAP,N,Y,1,5.87159,5.87159
5462,34529,2019,84,FORM,HAPV,N,N,3,0,0
5463,34529,2019,94,HCL,HAP,Y,N,2,0.47895,0.47895
5464,34529,2019,99,MTHOL,HAPV,N,N,3,0,0
5465,34472,2019,1,NOX,CAP,Y,Y,1,2.2,2.2
5466,34472,2019,131,PHHYD,HAPV,N,N,3,0.103275072,0.103275072
5467,34472,2019,165,XYLS,HAPV,N,N,3,3.00143e-05,3.00143e-05
5468,34472,2019,175,PM,N,N,N,4,0.1672,0.1672
5469,34472,2019,176,VOC,CAP,Y,Y,1,1.56728152,1.56728152
5470,34472,2019,177,NH3,N,N,Y,2,0.0704,0.0704
5471,34472,2019,2,SO2,CAP,Y,Y,1,0.0132,0.0132
5472,34472,2019,3,CO,CAP,N,Y,1,1.848,1.848
5473,34472,2019,4,PB,CAP,Y,Y,1,0.00011,0.00011
5474,34472,2019,5,PM 10,CAP,Y,Y,1,0.1672,0.1672
5475,34472,2019,59,DMTAN,HAPV,N,N,3,0.0001863792,0.0001863792
5476,34472,2019,6,PM 2.5,CAP,N,Y,1,0.1672,0.1672
5477,34472,2019,74,EBENZ,HAPV,N,N,3,5.6962e-06,5.6962e-06
5478,34472,2019,79,ETGYL,HAPV,N,N,3,0.0092959643,0.0092959643
5479,34472,2019,98,MAHYD,HAPV,N,N,3,0.2613134425,0.2613134425
5480,34470,2019,1,NOX,CAP,Y,Y,1,0.4999,0.4999
5481,34470,2019,104,MTETN,N,N,N,3,5.19,5.19
5482,34470,2019,148,TOLU,HAPV,N,N,3,1.47,1.47
5483,34470,2019,165,XYLS,HAPV,N,N,3,0.25,0.25
5484,34470,2019,175,PM,N,N,N,4,7.362384,7.362384
5485,34470,2019,176,VOC,CAP,Y,Y,1,33.150218,33.150218
5486,34470,2019,177,NH3,N,N,Y,2,0.011136,0.011136
